_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET;;;;;;
101610;SOCOLEC;APPAREILLAGE;21378;00003021378;DISJONCTEUR DIVISIONNAIRE PH+N 25 A  10KA COURBE D;SCHNEIDER;1;83,08;45,69;;;;;;
101611;SOCOLEC;APPAREILLAGE;21379;00003021379;DISJONCTEUR DIVISIONNAIRE PH+N 32 A  10KA COURBE D;SCHNEIDER;1;92,67;50,97;;;;;;
101612;SOCOLEC;APPAREILLAGE;21396;00003021396;DISJONCTEUR DIVISIONNAIRE TRI 3 X 16 A 10KA COURBE D;SCHNEIDER;1;122,79;67,53;;;;;;
101613;SOCOLEC;APPAREILLAGE;21397;00003021397;DISJONCTEUR DIVISIONNAIRE TRI 3 X 20 A 10KA COURBE D;SCHNEIDER;1;122,60;67,43;;;;;;
101614;SOCOLEC;APPAREILLAGE;21398;00003021398;DISJONCTEUR DIVISIONNAIRE TRI 3 X 25 A 10KA COURBE D;SCHNEIDER;1;132,02;72,61;;;;;;
101615;SOCOLEC;APPAREILLAGE;21399;00003021399;DISJONCTEUR DIVISIONNAIRE TRI 3 X 32 A 10KA COURBE D;SCHNEIDER;1;137,28;75,50;;;;;;
101616;SOCOLEC;APPAREILLAGE;23156;00003023156;INTER. DIFF.  2 X 63 - 30 MA  RACCORDT HAUT TYPE A;SCHNEIDER;1;182,79;100,53;;;;;;
101617;SOCOLEC;APPAREILLAGE;23157;00003023157;INTER. DIFF.  2 X 25 - 30 MA  RACCORDT HAUT TYPE AC;SCHNEIDER;1;88,75;48,81;;;;;;
101618;SOCOLEC;APPAREILLAGE;23158;00003023158;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT TYPE A;SCHNEIDER;1;108,74;59,81;;;;;;
101619;SOCOLEC;APPAREILLAGE;23160;00003023160;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT TYPE AC;SCHNEIDER;1;87,96;48,38;;;;;;
101620;SOCOLEC;APPAREILLAGE;23161;00003023161;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT TYPE ASI;SCHNEIDER;1;142,75;78,51;;;;;;
101621;SOCOLEC;APPAREILLAGE;23162;00003023162;INTER. DIFF.  2 X 63 - 30 MA RACCORDT HAUT TYPE AC;SCHNEIDER;1;153,79;84,58;;;;;;
101622;SOCOLEC;APPAREILLAGE;23166;00003023166;INTER. DIFF.  2 X 25 - 300 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;1;122,51;67,38;;;;;;
101623;SOCOLEC;APPAREILLAGE;23171;00003023171;INTER. DIFF.  2 X 40 - 300 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;1;129,71;71,34;;;;;;
101624;SOCOLEC;APPAREILLAGE;23175;00003023175;INTER. DIFF.  2 X 63 - 300 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;1;191,53;105,34;;;;;;
101625;SOCOLEC;APPAREILLAGE;23192;00003023192;INTER. DIFF.  4 X 25 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;1;197,50;108,63;;;;;;
101626;SOCOLEC;APPAREILLAGE;23194;00003023194;INTER. DIFF.  4 X 25 - 300 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;1;155,62;85,59;;;;;;
101627;SOCOLEC;APPAREILLAGE;23196;00003023196;INTER. DIFF.  4 X 40 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;1;204,34;112,39;;;;;;
101628;SOCOLEC;APPAREILLAGE;23199;00003023199;INTER. DIFF.  4 X 40 - 300 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;1;169,35;93,14;;;;;;
101629;SOCOLEC;APPAREILLAGE;23201;00003023201;INTER. DIFF.  4 X 63 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;1;323,63;178,00;;;;;;
101630;SOCOLEC;APPAREILLAGE;23203;00003023203;INTER. DIFF.  4 X 63 - 300 MA  RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;1;222,74;122,51;;;;;;
101631;SOCOLEC;APPAREILLAGE;23245;00003023245;INTER. DIFF.  2 X 25 - 30 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;1;80,73;44,40;;;;;;
101632;SOCOLEC;APPAREILLAGE;23246;00003023246;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;1;86,15;47,38;;;;;;
101633;SOCOLEC;APPAREILLAGE;23247;00003023247;INTER. DIFF.  2 X 63 - 30 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;1;140,96;77,53;;;;;;
101634;SOCOLEC;APPAREILLAGE;24586;00003024586;DISJONCTEUR DIVISIONNAIRE BIP 2 X 10 A COURBE D;SCHNEIDER;1;82,61;45,44;;;;;;
101635;SOCOLEC;APPAREILLAGE;24587;00003024587;DISJONCTEUR DIVISIONNAIRE BIP 2 X 16 A COURBE D;SCHNEIDER;1;82,61;45,44;;;;;;
101636;SOCOLEC;APPAREILLAGE;24588;00003024588;DISJONCTEUR DIVISIONNAIRE BIP 2 X 20 A COURBE D;SCHNEIDER;1;86,32;47,48;;;;;;
101637;SOCOLEC;APPAREILLAGE;24589;00003024589;DISJONCTEUR DIVISIONNAIRE BIP 2 X 25 A COURBE D;SCHNEIDER;1;91,82;50,50;;;;;;
101638;SOCOLEC;APPAREILLAGE;24590;00003024590;DISJONCTEUR DIVISIONNAIRE BIP 2 X 32 A COURBE D;SCHNEIDER;1;99,35;54,64;;;;;;
101639;SOCOLEC;APPAREILLAGE;24591;00003024591;DISJONCTEUR DIVISIONNAIRE BIP 2 X 40 A COURBE D;SCHNEIDER;1;113,84;62,61;;;;;;
101640;SOCOLEC;APPAREILLAGE;24617;00003024617;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 16 A COURBE D;SCHNEIDER;1;175,59;96,57;;;;;;
101641;SOCOLEC;APPAREILLAGE;24618;00003024618;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 20 A COURBE D;SCHNEIDER;1;175,59;96,57;;;;;;
101642;SOCOLEC;APPAREILLAGE;24620;00003024620;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 32 A COURBE D;SCHNEIDER;1;194,31;106,87;;;;;;
101643;SOCOLEC;APPAREILLAGE;24621;00003024621;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 40 A COURBE D;SCHNEIDER;1;225,14;123,83;;;;;;
101644;SOCOLEC;APPAREILLAGE;PVSNV12000;01887002278;ONDULEUR SUNEZY 2000;SCHNEIDER;1;1664,12;915,27;;;;;;
101645;SOCOLEC;APPAREILLAGE;PVSNV12800;01887002279;ONDULEUR SUNEZY 2800;SCHNEIDER;1;1753,84;964,61;;;;;;
101646;SOCOLEC;APPAREILLAGE;PVSNV14000;01887002280;ONDULEUR SUNEZY 4000;SCHNEIDER;1;2433,48;1 338,41;;;;;;
101647;SOCOLEC;APPAREILLAGE;PVSNV1400E;01887002281;ONDULEUR SUNEZY 400E;SCHNEIDER;1;2748,42;1 511,63;;;;;;
101648;SOCOLEC;APPAREILLAGE;PVSNV1600E;01887002282;ONDULEUR SUNEZY 600E;SCHNEIDER;1;3239,00;1 781,45;;;;;;
101649;SOCOLEC;APPAREILLAGE;ALB71301;01887002502;BOITE D'ENCASTREMENT A SCELLER PROF.40  A VIS MODULO;SCHNEIDER;1;0,84;0,46;;;;;;
101650;SOCOLEC;APPAREILLAGE;ALB71302;01887002503;BOITE D'ENCASTREMENT A SCELLER PROF.50   POUR APPAREILLAGE A VIS OU GRIFFES MODULO;SCHNEIDER;1;1,38;0,76;;;;;;
101651;SOCOLEC;APPAREILLAGE;ALB71303;01887002504;BOITE D'ENCASTREMENT A SCELLER DOUBLE ENTRAXE 57 MM PROF. 40;SCHNEIDER;1;2,00;1,10;;;;;;
101652;SOCOLEC;APPAREILLAGE;ALB71305;01887002505;BOITE D'ENCASTREMENT A SCELLER PROF.30   POUR APPAREILLAGE A VIS OU GRIFFES MODULO;SCHNEIDER;1;0,96;0,53;;;;;;
101653;SOCOLEC;APPAREILLAGE;ALB71320;01887002507;BOITE D'ENCASTREMENT MULTI SUPPORT RONDE Ø67  PROF. 40   A/COLLERETTE MULTIFIX;SCHNEIDER;1;0,60;0,33;;;;;;
101654;SOCOLEC;APPAREILLAGE;ALB71322;01887002508;BOITE D'ENCASTREMENT MULTI SUPPORT RONDE Ø67  PROF. 50   A/COLLERETTE MULTIFIX;SCHNEIDER;1;1,05;0,58;;;;;;
101655;SOCOLEC;APPAREILLAGE;ALB71332;01887002511;BOITE D'ENCASTREMENT MULTI SUPPORT DOUBLE ENTRAXE 71 MM PROF.40 MULTIFIX;SCHNEIDER;1;3,13;1,72;;;;;;
101656;SOCOLEC;APPAREILLAGE;ALB71333;01887002512;BOITE D'ENCASTREMENT MULTI SUPPORT DOUBLE ENTRAXE 57 MM PROF.40 MULTIFIX;SCHNEIDER;1;2,69;1,48;;;;;;
101657;SOCOLEC;APPAREILLAGE;ALB71338;01887002514;BOITE D'ENCASTREMENT CLOISON SECHE 6 POSTES  2 RANGEES TRIPLE 57 P39;SCHNEIDER;1;17,66;9,71;;;;;;
101658;SOCOLEC;APPAREILLAGE;PVSBJ21SL;01887003122;BOITE DE JONCTION POUR 1 ET 2 CHAINES,CONNECTEURS SOLARLOK;SCHNEIDER;1;160,28;88,15;;;;;;
101659;SOCOLEC;APPAREILLAGE;VDIR390010;01887006016;COFFRET DE COMMUNICATION  ALVIDIS ESSENTIEL GRADE 1;SCHNEIDER;1;191,10;105,11;;;;;;
101660;SOCOLEC;APPAREILLAGE;VDIR390020;01887006017;COFFRET DE COMMUNICATION  ALVIDIS ESSENTIEL GRADE 1 VERSION BOX;SCHNEIDER;1;469,21;258,07;;;;;;
101661;SOCOLEC;APPAREILLAGE;VDIR590001;01887006018;COFFRET DE COMMUNICATION  PACK ALVIDIS AUTOMATIQUE GRADE 3;SCHNEIDER;1;1409,88;775,43;;;;;;
101662;SOCOLEC;APPAREILLAGE;VDIR323008;01887006019;SWITCH INFO + SUPPORT + 8 CORDONS;SCHNEIDER;1;221,89;122,04;;;;;;
101663;SOCOLEC;APPAREILLAGE;VDIR326005;01887006021;REPARTITEUR TELEPHONIQUE CONNEXION RJ45;SCHNEIDER;1;166,41;91,53;;;;;;
101664;SOCOLEC;APPAREILLAGE;VDIR315001;01887006022;BLOC 3 PC 2P+T 230V  + CABLE DE 2 M;SCHNEIDER;1;110,38;60,71;;;;;;
101665;SOCOLEC;APPAREILLAGE;VDIR512001;01887006024;PANNEAU BRASSAGE 4 RJ45 FTP;SCHNEIDER;1;53,04;29,17;;;;;;
101666;SOCOLEC;APPAREILLAGE;VDIR511000;01887006067;COFFRET POUR BOX ADSL;SCHNEIDER;1;280,52;154,29;;;;;;
101667;SOCOLEC;APPAREILLAGE;MGU3.059.30F;01887028739;UNICA PRISE 2P ET T AUTO ECLIPS ALU;SCHNEIDER;1;7,09;3,90;;;;;;
101668;SOCOLEC;APPAREILLAGE;MGU5.450.30ZD;01887028741;UNICA PRISE TV.FM.SAT 3S 1E 2M ALU;SCHNEIDER;1;30,92;17,01;;;;;;
101669;SOCOLEC;APPAREILLAGE;MGU5.496.30ZD;01887028743;UNICA PRISE CONJONCTEUR TEL 8 C T ALU;SCHNEIDER;1;13,06;7,18;;;;;;
101670;SOCOLEC;APPAREILLAGE;PVSCP40;01887031258;COFFRET DE PROTECTION SUNEZY CP40;SCHNEIDER;1;576,80;317,24;;;;;;
101671;SOCOLEC;APPAREILLAGE;PVSCP65;01887031264;COFFRET DE PROTECTION SUNEZY CP65;SCHNEIDER;1;968,80;532,84;;;;;;
101672;SOCOLEC;APPAREILLAGE;S520059;01887031644;ODACE PC 2P + T A ECLIPSES CONNEXION AUTO;SCHNEIDER;1;4,36;2,40;;;;;;
101673;SOCOLEC;APPAREILLAGE;S520204;01887031798;ODACE INTER SIMPLE VA ET VIENT;SCHNEIDER;1;4,96;2,73;;;;;;
101674;SOCOLEC;APPAREILLAGE;S520233;01887031800;ODACE COMMANDE VMC SANS ARRET;SCHNEIDER;1;9,92;5,46;;;;;;
101675;SOCOLEC;APPAREILLAGE;S520208;01887031802;ODACE INTER VOLET ROULANT MONTEE/DESCENTE/STOP;SCHNEIDER;1;20,54;11,30;;;;;;
101676;SOCOLEC;APPAREILLAGE;S520214;01887031805;ODACE INTER DOUBLE VA ET VIENT;SCHNEIDER;1;13,05;7,18;;;;;;
101677;SOCOLEC;APPAREILLAGE;S520285;01887031807;ODACE DOUBLE VA ET VIENT + POUSSOIR;SCHNEIDER;1;17,90;9,85;;;;;;
101678;SOCOLEC;APPAREILLAGE;S520206;01887031810;ODACE POUSSOIR A FERMETURE;SCHNEIDER;1;8,71;4,79;;;;;;
101679;SOCOLEC;APPAREILLAGE;S520702;01887031838;ODACE PLAQUE 1 POSTE STYL BLANC BRILLANT;SCHNEIDER;1;1,54;0,85;;;;;;
101680;SOCOLEC;APPAREILLAGE;S520712;01887031839;ODACE PLAQUE 1 POSTE STYL PRATIC BLANC BRILLANT SUPPORT TELEPHONE;SCHNEIDER;1;7,37;4,05;;;;;;
101681;SOCOLEC;APPAREILLAGE;S520722;01887031840;ODACE PLAQUE 1 POSTE STYL PRATIC BLANC BRILLANT CROCHET MULTI-USAGE;SCHNEIDER;1;7,37;4,05;;;;;;
101682;SOCOLEC;APPAREILLAGE;S520742;01887031841;ODACE PLAQUE 1 POSTE STYL PRATIC BLANC BRILLANT PINCE MULTI-USAGE;SCHNEIDER;1;7,37;4,05;;;;;;
101683;SOCOLEC;APPAREILLAGE;S520752;01887031842;ODACE PLAQUE 1 POSTE STYL PRATIC BLANC BRILLANT AVEC COUVERCLE INTEGRE / PRISE;SCHNEIDER;1;7,37;4,05;;;;;;
101684;SOCOLEC;APPAREILLAGE;S520704;01887031843;ODACE PLAQUE 2 POSTES STYL BLANC BRILLANT ENTRAXE 71 VERT. OU HORZ.;SCHNEIDER;1;3,28;1,80;;;;;;
101685;SOCOLEC;APPAREILLAGE;S520706;01887031845;ODACE PLAQUE 3 POSTES STYL BLANC BRILLANT ENTRAXE 71 VERT. OU HORZ.;SCHNEIDER;1;6,46;3,55;;;;;;
101686;SOCOLEC;APPAREILLAGE;S520708;01887031847;ODACE PLAQUE 4 POSTES STYL BLANC BRILLANT ENTRAXE 71 VERT. OU HORZ.;SCHNEIDER;1;8,46;4,65;;;;;;
101687;SOCOLEC;APPAREILLAGE;S520802;01887031851;ODACE PLAQUE 1 POSTE TOUCH BLANC MAT;SCHNEIDER;1;2,07;1,14;;;;;;
101688;SOCOLEC;APPAREILLAGE;S520804;01887031852;ODACE PLAQUE 2 POSTES TOUCH BLANC MAT ENTRAXE 71 VERT. OU HORZ.;SCHNEIDER;1;4,55;2,50;;;;;;
101689;SOCOLEC;APPAREILLAGE;S520806;01887031854;ODACE PLAQUE 3 POSTES TOUCH BLANC MAT ENTRAXE 71 VERT. OU HORZ.;SCHNEIDER;1;8,89;4,89;;;;;;
101690;SOCOLEC;APPAREILLAGE;S520702B;01887031863;ODACE PLAQUE 1 POSTE STYL SABLE;SCHNEIDER;1;1,54;0,85;;;;;;
101691;SOCOLEC;APPAREILLAGE;S520802L;01887031881;ODACE PLAQUE 1 POSTE TOUCH BRONZE BROSSE;SCHNEIDER;1;5,25;2,89;;;;;;
101692;SOCOLEC;APPAREILLAGE;S520802M;01887031887;ODACE PLAQUE 1 POSTE TOUCH BOIS NORDIQUE;SCHNEIDER;1;5,25;2,89;;;;;;
101693;SOCOLEC;APPAREILLAGE;S520802N;01887031893;ODACE PLAQUE 1 POSTE TOUCH BOIS NATUREL;SCHNEIDER;1;5,25;2,89;;;;;;
101694;SOCOLEC;APPAREILLAGE;S520445;01887031901;ODACE PRISE TV SIMPLE;SCHNEIDER;1;9,73;5,35;;;;;;
101695;SOCOLEC;APPAREILLAGE;S520461;01887031911;ODACE PRISE TV / FM / SAT;SCHNEIDER;1;26,86;14,77;;;;;;
101696;SOCOLEC;APPAREILLAGE;S520496;01887031913;ODACE CONJONCTEUR TEL EN T  8P;SCHNEIDER;1;13,01;7,16;;;;;;
101697;SOCOLEC;APPAREILLAGE;S520471;01887031914;ODACE PRISE DE COMMUNICATION SIMPLE RJ45 CAT.5E UTP TELEPHONE GRADE 1;SCHNEIDER;1;11,32;6,23;;;;;;
101698;SOCOLEC;APPAREILLAGE;S520475;01887031915;ODACE PRISE DE COMMUNICATION SIMPLE RJ45 CAT.6  UTP TELEPHONE + INFORMATIQUE GRADE 1;SCHNEIDER;1;13,77;7,57;;;;;;
101699;SOCOLEC;APPAREILLAGE;S520476;01887031916;ODACE PRISE DE COMMUNICATION SIMPLE RJ45 CAT.6  STP MULTIMEDIA GRADE 3;SCHNEIDER;1;21,31;11,72;;;;;;
101700;SOCOLEC;APPAREILLAGE;S520486;01887031920;ODACE PRISE DE COMMUNICATION DOUBLE RJ45 CAT.6  STP MULTIMEDIA GRADE 3;SCHNEIDER;1;27,31;15,02;;;;;;
101701;SOCOLEC;APPAREILLAGE;S520488;01887031922;ODACE PRISE HP DOUBLE CONNEXION AUTO;SCHNEIDER;1;11,64;6,40;;;;;;
101702;SOCOLEC;APPAREILLAGE;S520290;01887031931;ODACE ACCESSOIRE VOYANT LED ORANGE TEMOIN OU DE BALISAGE;SCHNEIDER;1;5,18;2,85;;;;;;
101703;SOCOLEC;APPAREILLAGE;S520299;01887031937;ODACE ACCESSOIRE SACHET DE 10 RESSORTS;SCHNEIDER;1;10,03;5,52;;;;;;
101704;SOCOLEC;APPAREILLAGE;S520666;01887031942;ODACE OBTURATEUR;SCHNEIDER;1;6,10;3,36;;;;;;
101705;SOCOLEC;APPAREILLAGE;S520662;01887031943;ODACE SORTIE DE CABLE;SCHNEIDER;1;6,30;3,47;;;;;;
101706;SOCOLEC;APPAREILLAGE;S520662;01887031943;ODACE SORTIE DE CABLE  16A;SCHNEIDER;1;6,30;3,47;;;;;;
101707;SOCOLEC;APPAREILLAGE;S520524;01887031947;ODACE DETECTEUR DE PRESENCE/MOUVEMENT 2 FILS 40-350W;SCHNEIDER;1;79,13;43,52;;;;;;
101708;SOCOLEC;APPAREILLAGE;S520525;01887031948;ODACE DETECTEUR DE PRESENCE/MOUVEMENT 3 FILS 2300W;SCHNEIDER;1;85,54;47,05;;;;;;
101709;SOCOLEC;APPAREILLAGE;S520297;01887031961;ODACE ENJOLIVEUR BLANC LIVRE AVEC LED BLEU;SCHNEIDER;1;7,48;4,11;;;;;;
101710;SOCOLEC;APPAREILLAGE;S520049;01887034113;ODACE PC 2P + T A ECLIPSES CONNEXION AUTO SPECIAL RENOVATION;SCHNEIDER;1;4,36;2,40;;;;;;
101711;SOCOLEC;APPAREILLAGE;ALB68005;01887504704;FICHE 2P+T - 6 A/250 V CA POUR BOÎTES D'ENCASTREMENT;SCHNEIDER;1;1,75;0,96;;;;;;
101712;SOCOLEC;APPAREILLAGE;ALB70010;01887504716;BOITE PREFAL 70 X 70- HT 87- 8 ENTREES ICTA 20/ICTA 25;SCHNEIDER;1;1,22;0,67;;;;;;
101713;SOCOLEC;APPAREILLAGE;ALB70011;01887504717;BOITE PREFAL 70 X 70- HT 87- 8 ENTREES ICTA 16/ICTA 20;SCHNEIDER;1;1,22;0,67;;;;;;
101714;SOCOLEC;APPAREILLAGE;ALB70210;01887504733;EMBOUT POUR FIXATION BOIS PREFAL;SCHNEIDER;1;0,50;0,28;;;;;;
101715;SOCOLEC;APPAREILLAGE;ALB70275;01887504742;COUVERCLE DE FINITION Ø 100 PREFAL;SCHNEIDER;1;0,86;0,47;;;;;;
101716;SOCOLEC;APPAREILLAGE;ALB70440;01887504749;BOITE PREFAL PROF. 68 MM AVEC QUEUE DE CALAGE;SCHNEIDER;1;1,19;0,65;;;;;;
101717;SOCOLEC;APPAREILLAGE;ALB70441;01887504750;BAGUE A VIS PREFAL;SCHNEIDER;1;0,56;0,31;;;;;;
101718;SOCOLEC;APPAREILLAGE;ALB70277;01887504753;DISPOSITIF D'ACROCHAGE DCL  A CONNEXION RAPIDE PREFAL;SCHNEIDER;1;5,37;2,95;;;;;;
101719;SOCOLEC;APPAREILLAGE;ALB70445;01887504762;COUVERCLE DE FERMETURE REUTILISABLE PREFAL;SCHNEIDER;1;0,47;0,26;;;;;;
101720;SOCOLEC;APPAREILLAGE;ALB70915;01887504775;AIMANT 550N. Ø 64 MM PRÉFAL;SCHNEIDER;1;40,00;22,00;;;;;;
101721;SOCOLEC;APPAREILLAGE;ALB71304;01887504779;BOITE D'ENCASTREMENT A SCELLER DE CHAMBRANLE PROF.40   POUR APPAREILLAGE A VIS OU GRIFFES MODULO;SCHNEIDER;1;1,48;0,81;;;;;;
101722;SOCOLEC;APPAREILLAGE;ALB71334;01887504791;BOITE D'ENCASTREMENT MULTI SUPPORT TRIPLE ENTRAXE 71 MM PROF.40 MULTIFIX;SCHNEIDER;1;5,30;2,92;;;;;;
101723;SOCOLEC;APPAREILLAGE;ALB71515;01887504799;BOITE POINT DE CENTRE CLOISON SECHE Ø67  + COUVERCLE ET PITON;SCHNEIDER;1;3,77;2,07;;;;;;
101724;SOCOLEC;APPAREILLAGE;ALB71361;01887504802;BOITE D'ENCASTREMENT A SCELLER Ø67 PROF.40 POUR APPAREILLAGE VIS MODULO;SCHNEIDER;1;1,03;0,57;;;;;;
101725;SOCOLEC;APPAREILLAGE;ALB71391;01887504809;PATTE DE CHAMBRANLE  MODULO;SCHNEIDER;1;0,94;0,52;;;;;;
101726;SOCOLEC;APPAREILLAGE;ALB71392;01887504810;ENTRETOISE  MODULO;SCHNEIDER;1;0,84;0,46;;;;;;
101727;SOCOLEC;APPAREILLAGE;ALB71804;01887504824;BOITE D'APPLIQUE MULTI SUPPORTS Ø67 MULTIFIX   BOITE ET COUVERCLE;SCHNEIDER;1;3,07;1,69;;;;;;
101728;SOCOLEC;APPAREILLAGE;ALB71814;01887504826;BOITE D'APPLIQUE A SCELLER Ø67 MODULO + COUVERCLE;SCHNEIDER;1;3,51;1,93;;;;;;
101729;SOCOLEC;APPAREILLAGE;ALB71817;01887504828;ACCESSOIRES DCL POUR BOITE D'APPLIQUE COUVERCLE NON AFFLEURANT + CONNECTEUR;SCHNEIDER;1;3,22;1,77;;;;;;
101730;SOCOLEC;APPAREILLAGE;ALB71827;01887504836;PLAQUE APPLIQUE DCL Ø 80;SCHNEIDER;1;8,19;4,50;;;;;;
101731;SOCOLEC;APPAREILLAGE;ALB71837;01887504838;BOITE POINT DE CENTRE MULTI SUPPORT Ø67 PROF. 50  DCL MULTIFIX COUVERCLE NON AFFLEURANT;SCHNEIDER;1;5,50;3,03;;;;;;
101732;SOCOLEC;APPAREILLAGE;ALB71996;01887504847;BOITE D'ENCASTREMENT MULTI SUPPORT RONDE Ø67  PROF. 40   A/COLLERETTE MULTIFIX + SCIE CLOCHE MULTIFIX LE LOT DE 300;SCHNEIDER;1;161,82;89,00;;;;;;
101733;SOCOLEC;APPAREILLAGE;ALB71998;01887504848;BOITE D'ENCASTREMENT MULTI SUPPORT RONDE Ø67  PROF. 40   A/COLLERETTE MULTIFIX + SCIE CLOCHE MULTIFIX LE LOT DE 200;SCHNEIDER;1;124,65;68,56;;;;;;
101734;SOCOLEC;APPAREILLAGE;ALB73000;01887504849;ALCYON A VIS INTERRUPTEUR;SCHNEIDER;1;4,30;2,37;;;;;;
101735;SOCOLEC;APPAREILLAGE;ALB73020;01887504850;ALCYON A VIS VA ET VIENT;SCHNEIDER;1;4,32;2,38;;;;;;
101736;SOCOLEC;APPAREILLAGE;ALB73025;01887504856;ALCYON INTER VA ET VIENT LUMINEUX AVEC LAMPE 230 V;SCHNEIDER;1;11,86;6,52;;;;;;
101737;SOCOLEC;APPAREILLAGE;ALB73030;01887504857;ALCYON A VIS POUSSOIR;SCHNEIDER;1;6,06;3,33;;;;;;
101738;SOCOLEC;APPAREILLAGE;ALB73035;01887504858;ALCYON POUSSOIR LUMINX A VIS;SCHNEIDER;1;10,35;5,69;;;;;;
101739;SOCOLEC;APPAREILLAGE;ALB73060;01887504859;ALCYON A VIS DOUBLE VA ET VIENT;SCHNEIDER;1;9,97;5,48;;;;;;
101740;SOCOLEC;APPAREILLAGE;ALB73200;01887504860;ALCYON A VIS PC 2P + T;SCHNEIDER;1;5,57;3,06;;;;;;
101741;SOCOLEC;APPAREILLAGE;ALB73300;01887504861;ALCYON A VIS PRISE TELEPHONE;SCHNEIDER;1;9,88;5,43;;;;;;
101742;SOCOLEC;APPAREILLAGE;ALB74002;01887504868;ALCYON VIS & GRIFFES PERMUTATEUR;SCHNEIDER;1;27,56;15,16;;;;;;
101743;SOCOLEC;APPAREILLAGE;ALB74020;01887504869;ALCYON INTER VA ET VIENT  VIS/GRIFFE;SCHNEIDER;1;4,54;2,50;;;;;;
101744;SOCOLEC;APPAREILLAGE;ALB73311;01887504871;ALCYON PRISE TV SIMPLE MÂLE BLINDÉE;SCHNEIDER;1;7,91;4,35;;;;;;
101745;SOCOLEC;APPAREILLAGE;ALB73400;01887504872;ALCYON OBTURATEUR - DÉRIVATION;SCHNEIDER;1;3,37;1,85;;;;;;
101746;SOCOLEC;APPAREILLAGE;ALB74000;01887504873;ALCYON INTER SIMPLE ALLUMAGE VIS/GRIFFE;SCHNEIDER;1;4,69;2,58;;;;;;
101747;SOCOLEC;APPAREILLAGE;ALB74025;01887504874;ALCYON VIS & GRIFFES V ET VOYANT;SCHNEIDER;1;12,59;6,92;;;;;;
101748;SOCOLEC;APPAREILLAGE;ALB74030;01887504875;ALCYON POUSSOIR A FERMETURE  VIS/GRIFFE;SCHNEIDER;1;6,29;3,46;;;;;;
101749;SOCOLEC;APPAREILLAGE;ALB74035;01887504876;ALCYON POUSSOIR LUMINEUX  VIS/GRIFFE;SCHNEIDER;1;10,42;5,73;;;;;;
101750;SOCOLEC;APPAREILLAGE;ALB74037;01887504877;ALCYON POUSSOIR PORTE-ETIQUETTE;SCHNEIDER;1;12,64;6,95;;;;;;
101751;SOCOLEC;APPAREILLAGE;ALB74040;01887504878;ALCYON INTER VMC  VIS/GRIFFE;SCHNEIDER;1;6,25;3,44;;;;;;
101752;SOCOLEC;APPAREILLAGE;ALB74042;01887504879;ALCYON INVERSEUR A POSITION FIXE  VIS/GRIFFE;SCHNEIDER;1;16,70;9,19;;;;;;
101753;SOCOLEC;APPAREILLAGE;ALB74060;01887504880;ALCYON VIS & GRIFFES DOUBLE V & V;SCHNEIDER;1;10,26;5,64;;;;;;
101754;SOCOLEC;APPAREILLAGE;ALB74070;01887504881;ALCYON POUSSOIR + VA ET VIENT  VIS/GRIFFE;SCHNEIDER;1;11,15;6,13;;;;;;
101755;SOCOLEC;APPAREILLAGE;ALB74080;01887504882;ALCYON DOUBLE POUSSOIR O/F;SCHNEIDER;1;13,67;7,52;;;;;;
101756;SOCOLEC;APPAREILLAGE;ALB74200;01887504886;ALCYON PC 2 P+T A ÉCLIPSES;SCHNEIDER;1;5,63;3,10;;;;;;
101757;SOCOLEC;APPAREILLAGE;ALB74210;01887504887;ALCYON PC 2 P A ÉCLIPSES;SCHNEIDER;1;5,53;3,04;;;;;;
101758;SOCOLEC;APPAREILLAGE;ALB74220;01887504891;ALCYON PC DOUBLE 2 P + T A ÉCLIPSES;SCHNEIDER;1;16,36;9,00;;;;;;
101759;SOCOLEC;APPAREILLAGE;ALB74311;01887504892;ALCYON PRISE TV SIMPLE MÂLE BLINDÉE;SCHNEIDER;1;8,78;4,83;;;;;;
